year,age,gender,geo,geo_name,deaths,population
2018,Aged 35-39,1,E12000001,North East,148,78120
2018,Aged 40-44,1,E12000001,North East,219,70715
2018,Aged 45-49,1,E12000001,North East,296,85806
2018,Aged 50-54,1,E12000001,North East,445,93404
2018,Aged 55-59,1,E12000001,North East,577,90727
2018,Aged 60-64,1,E12000001,North East,886,81093
2018,Aged 65-69,1,E12000001,North East,1184,73315
2018,Aged 70-74,1,E12000001,North East,1647,67297
2018,Aged 75-79,1,E12000001,North East,1903,43156
2018,Aged 80-84,1,E12000001,North East,2430,31072
2018,Aged 85-89,1,E12000001,North East,2272,16272
2018,Aged 90 and over,1,E12000001,North East,1708,6740
2018,Aged under 1,2,E12000001,North East,38,13173
2018,Aged 1 to 4,2,E12000001,North East,5,55969
2018,Aged 5 to 9,2,E12000001,North East,10,74651
2018,Aged 10-14,2,E12000001,North East,4,71576
2018,Aged 15-19,2,E12000001,North East,7,70269
2018,Aged 20-24,2,E12000001,North East,17,85408
2018,Aged 25-29,2,E12000001,North East,43,82786
2018,Aged 30-34,2,E12000001,North East,45,84549
2018,Aged 35-39,2,E12000001,North East,86,82094
2018,Aged 40-44,2,E12000001,North East,105,73790
2018,Aged 45-49,2,E12000001,North East,193,89442
2018,Aged 50-54,2,E12000001,North East,277,97265
2018,Aged 55-59,2,E12000001,North East,439,94939
2018,Aged 60-64,2,E12000001,North East,553,83911
2018,Aged 65-69,2,E12000001,North East,854,77314
2018,Aged 70-74,2,E12000001,North East,1296,72474
2018,Aged 75-79,2,E12000001,North East,1671,50853
